altitude,geo_altitude,height,horizontal_accuracy,location.lat,location.lon,pressure,speed_accuracy,time,velocity.x,velocity.y,velocity.z,vertical_accuracy
23.93,-58.69872440416245,1.56,30.0,1.2801769971847534,103.85533142089844,1010.378663070905,,2025-07-26T06:06:12.300000Z,0.0,0.2,0.6000000000000001,25.0
23.93,-57.18815038603556,1.56,30.0,1.2801835536956787,103.85533142089844,1010.378663070905,,2025-07-26T06:06:12.500000Z,0.0,0.2,0.6000000000000001,25.0
23.93,-56.6846257133266,1.56,30.0,1.2801868915557861,103.85533142089844,1010.378663070905,,2025-07-26T06:06:12.800000Z,0.0,0.2,0.6000000000000001,25.0
23.93,-55.67757636790867,1.56,30.0,1.2801921367645264,103.8553237915039,1010.378663070905,,2025-07-26T06:06:13Z,0.0,0.2,0.6000000000000001,25.0
23.93,-54.670527022490745,1.56,30.0,1.2801966667175293,103.85531616210938,1010.378663070905,,2025-07-26T06:06:13.300000Z,0.0,0.2,0.6000000000000001,25.0
23.93,-53.99916079221213,1.56,30.0,1.280200719833374,103.85531616210938,1010.378663070905,,2025-07-26T06:06:13.500000Z,-0.2,0.2,0.6000000000000001,25.0
23.93,-53.49563611950317,1.56,30.0,1.2802057266235352,103.85530853271484,1010.378663070905,,2025-07-26T06:06:13.800000Z,-0.2,0.2,0.6000000000000001,25.0
23.93,-52.992111446794205,1.56,30.0,1.2802118062973022,103.85530090332031,1010.378663070905,,2025-07-26T06:06:14Z,-0.2,0.2,0.8,25.0
23.93,-52.824269889224546,1.56,30.0,1.280214786529541,103.85529327392578,1010.378663070905,,2025-07-26T06:06:14.300000Z,-0.2,0.2,0.8,25.0
23.82,-51.98506210137628,1.45,30.0,1.2802183628082275,103.85529327392578,1010.3920136710144,,2025-07-26T06:06:14.500000Z,-0.2,0.2,0.8,25.0
23.82,-52.656428331654894,1.45,30.0,1.280217170715332,103.85529327392578,1010.3920136710144,,2025-07-26T06:06:14.800000Z,-0.2,0.2,0.8,25.0
23.82,-51.81722054380662,1.45,30.0,1.2802225351333618,103.85529327392578,1010.3920136710144,,2025-07-26T06:06:15Z,-0.4,0.2,1.0,25.0
23.82,-51.145854313528005,1.45,30.0,1.2802268266677856,103.85528564453125,1010.3920136710144,,2025-07-26T06:06:15.300000Z,-0.4,0.2,1.0,25.0
24.04,-50.47448808324939,1.67,30.0,1.2802318334579468,103.85527801513672,1010.3653124707954,,2025-07-26T06:06:15.500000Z,-0.2,0.2,0.8,25.0
24.04,-49.80312185297077,1.67,30.0,1.2802354097366333,103.85527801513672,1010.3653124707954,,2025-07-26T06:06:15.800000Z,-0.2,0.2,0.8,25.0
24.04,-48.79607250755284,1.67,30.0,1.280240774154663,103.85527038574219,1010.3653124707954,,2025-07-26T06:06:16Z,-0.2,0.2,0.8,25.0
24.04,-48.12470627727423,1.67,30.0,1.2802448272705078,103.85527038574219,1010.3653124707954,,2025-07-26T06:06:16.300000Z,-0.2,0.2,0.8,25.0
23.93,-47.78902316213492,1.56,30.0,1.2802480459213257,103.85526275634766,1010.378663070905,,2025-07-26T06:06:16.500000Z,-0.2,0.2,0.8,25.0
23.93,-46.11060758643838,1.56,30.0,1.2802542448043823,103.85526275634766,1010.378663070905,,2025-07-26T06:06:16.800000Z,-0.2,0.2,0.8,25.0
23.93,-45.774924471299066,1.56,30.0,1.280256986618042,103.85525512695312,1010.378663070905,,2025-07-26T06:06:17Z,-0.2,0.2,0.8,25.0
23.93,-45.43924135615976,1.56,30.0,1.2802590131759644,103.8552474975586,1010.378663070905,,2025-07-26T06:06:17.300000Z,-0.2,0.2,0.8,25.0
23.82,-45.2713997985901,1.45,30.0,1.2802611589431763,103.8552474975586,1010.3920136710144,,2025-07-26T06:06:17.500000Z,-0.2,0.2,1.0,25.0
23.82,-45.607082913729414,1.45,30.0,1.2802597284317017,103.8552474975586,1010.3920136710144,,2025-07-26T06:06:17.800000Z,-0.2,0.2,1.0,25.0
23.82,-45.10355824102045,1.45,30.0,1.2802627086639404,103.8552474975586,1010.3920136710144,,2025-07-26T06:06:18Z,-0.2,0.2,0.8,25.0
23.82,-44.60003356831149,1.45,30.0,1.2802660465240479,103.8552474975586,1010.3920136710144,,2025-07-26T06:06:18.300000Z,-0.2,0.2,0.8,25.0
23.93,-43.59298422289356,1.56,30.0,1.2802704572677612,103.85523986816406,1010.378663070905,,2025-07-26T06:06:18.500000Z,-0.2,0.2,0.8,25.0
23.93,-43.0894595501846,1.56,30.0,1.2802734375,103.85523986816406,1010.378663070905,,2025-07-26T06:06:18.800000Z,-0.2,0.2,0.8,25.0
23.93,-41.91456864719702,1.56,30.0,1.280277967453003,103.85523223876953,1010.378663070905,,2025-07-26T06:06:19Z,-0.2,0.2,0.8,25.0
23.93,-41.57888553205771,1.56,30.0,1.2802797555923462,103.85523223876953,1010.378663070905,,2025-07-26T06:06:19.300000Z,-0.2,0.2,0.8,25.0
24.04,-40.403994629070134,1.67,30.0,1.28028404712677,103.85523223876953,1010.3653124707954,,2025-07-26T06:06:19.500000Z,-0.2,0.2,0.8,25.0
24.04,-40.403994629070134,1.67,30.0,1.2802858352661133,103.855224609375,1010.3653124707954,,2025-07-26T06:06:19.800000Z,-0.2,0.2,0.8,25.0
24.04,-39.73262839879152,1.67,30.0,1.2802891731262207,103.855224609375,1010.3653124707954,,2025-07-26T06:06:20Z,-0.2,0.2,1.0,25.0
24.04,-39.56478684122186,1.67,30.0,1.2802910804748535,103.85521697998047,1010.3653124707954,,2025-07-26T06:06:20.300000Z,-0.2,0.2,1.0,25.0
23.82,-38.893420610943245,1.45,30.0,1.2802939414978027,103.85521697998047,1010.3920136710144,,2025-07-26T06:06:20.500000Z,-0.2,0.2,1.0,25.0
23.82,-37.71852970795567,1.45,30.0,1.2802997827529907,103.85520935058594,1010.3920136710144,,2025-07-26T06:06:20.800000Z,-0.2,0.2,1.0,25.0
23.82,-37.38284659281636,1.45,30.0,1.2803012132644653,103.85520935058594,1010.3920136710144,,2025-07-26T06:06:21Z,-0.4,0.2,1.0,25.0
23.82,-36.879321920107394,1.45,30.0,1.2803027629852295,103.8552017211914,1010.3920136710144,,2025-07-26T06:06:21.300000Z,-0.4,0.2,1.0,25.0
23.82,-35.704431017119816,1.45,30.0,1.2803059816360474,103.8552017211914,1010.3920136710144,,2025-07-26T06:06:21.500000Z,-0.4,0.2,1.0,25.0
23.82,-34.86522322927154,1.45,30.0,1.280308485031128,103.85519409179688,1010.3920136710144,,2025-07-26T06:06:21.800000Z,-0.4,0.2,1.0,25.0
23.82,-34.36169855656258,1.45,30.0,1.280309796333313,103.85519409179688,1010.3920136710144,,2025-07-26T06:06:22Z,-0.4,0.2,1.0,25.0
23.82,-34.19385699899293,1.45,30.0,1.2803120613098145,103.85518646240234,1010.3920136710144,,2025-07-26T06:06:22.300000Z,-0.4,0.2,1.0,25.0
24.16,-33.690332326283965,1.79,30.0,1.2803136110305786,103.85517883300781,1010.351961870686,,2025-07-26T06:06:22.500000Z,-0.4,0.2,1.0,25.0
24.16,-33.01896609600535,1.79,30.0,1.2803226709365845,103.85517883300781,1010.351961870686,,2025-07-26T06:06:22.800000Z,-1.0,0.4,0.4,25.0
24.16,-32.179758308157076,1.79,30.0,1.2803282737731934,103.85517120361328,1010.351961870686,,2025-07-26T06:06:23Z,-1.2000000000000002,0.4,0.0,25.0
24.16,-31.676233635448114,1.79,30.0,1.2803324460983276,103.85517120361328,1010.351961870686,,2025-07-26T06:06:23.300000Z,-1.2000000000000002,0.4,0.0,25.0
24.04,-31.17270896273915,1.67,30.0,1.2803356647491455,103.85516357421875,1010.3653124707954,,2025-07-26T06:06:23.500000Z,-1.2000000000000002,0.4,-0.2,25.0
24.04,-30.837025847599843,1.67,30.0,1.2803412675857544,103.85516357421875,1010.3653124707954,,2025-07-26T06:06:23.800000Z,-1.0,0.6000000000000001,-0.2,25.0
24.04,-30.501342732460532,1.67,30.0,1.2803455591201782,103.85515594482422,1010.3653124707954,,2025-07-26T06:06:24Z,-1.0,0.6000000000000001,-0.2,25.0
24.04,-29.99781805975157,1.67,30.0,1.280349612236023,103.85514831542969,1010.3653124707954,,2025-07-26T06:06:24.300000Z,-1.0,0.6000000000000001,-0.2,25.0
24.16,-29.829976502181918,1.79,30.0,1.2803547382354736,103.85514831542969,1010.351961870686,,2025-07-26T06:06:24.500000Z,-1.0,0.6000000000000001,-0.2,25.0
24.16,-28.990768714333644,1.79,30.0,1.2803584337234497,103.85514068603516,1010.351961870686,,2025-07-26T06:06:24.800000Z,-1.0,0.6000000000000001,-0.2,25.0
24.16,-28.822927156763992,1.79,30.0,1.2803595066070557,103.85514068603516,1010.351961870686,,2025-07-26T06:06:25Z,-0.8,0.6000000000000001,-0.2,25.0
24.16,-27.983719368915718,1.79,30.0,1.2803696393966675,103.85513305664062,1010.351961870686,,2025-07-26T06:06:25.300000Z,-1.0,0.8,-0.2,25.0
24.04,-27.480194696206755,1.67,30.0,1.2803716659545898,103.85513305664062,1010.3653124707954,,2025-07-26T06:06:25.500000Z,-1.0,0.8,-0.2,25.0
24.04,-26.976670023497793,1.67,30.0,1.2803727388381958,103.8551254272461,1010.3653124707954,,2025-07-26T06:06:25.800000Z,-1.2000000000000002,0.6000000000000001,-0.2,25.0
24.04,-26.640986908358485,1.67,30.0,1.2803751230239868,103.85511779785156,1010.3653124707954,,2025-07-26T06:06:26Z,-1.2000000000000002,0.6000000000000001,-0.2,25.0
24.04,-26.305303793219178,1.67,30.0,1.280380129814148,103.85511779785156,1010.3653124707954,,2025-07-26T06:06:26.300000Z,-1.2000000000000002,0.8,-0.2,25.0
24.27,-26.137462235649522,1.9,30.0,1.2803822755813599,103.85511016845703,1010.3386112705765,,2025-07-26T06:06:26.500000Z,-1.0,0.8,-0.2,25.0
24.27,-24.962571332661945,1.9,30.0,1.2803914546966553,103.85511016845703,1010.3386112705765,,2025-07-26T06:06:26.800000Z,-1.0,0.8,-0.2,25.0
24.27,-24.962571332661945,1.9,30.0,1.2803937196731567,103.8551025390625,1010.3386112705765,,2025-07-26T06:06:27Z,-0.8,0.8,-0.2,25.0
24.27,-20.095166163141972,1.9,30.0,1.2804222106933594,103.85509490966797,1010.3386112705765,,2025-07-26T06:06:27.300000Z,-1.0,0.6000000000000001,-0.2,25.0
24.04,-15.73128566633096,1.67,30.0,1.2804514169692993,103.8550796508789,1010.3653124707954,,2025-07-26T06:06:27.500000Z,-1.0,0.6000000000000001,-0.4,25.0
24.04,-11.703088284659257,1.67,30.0,1.28047513961792,103.85506439208984,1010.3653124707954,,2025-07-26T06:06:27.800000Z,-1.0,0.6000000000000001,-0.4,25.0
24.04,-8.010574018126865,1.67,30.0,1.2804992198944092,103.85504913330078,1010.3653124707954,,2025-07-26T06:06:28Z,-1.0,0.6000000000000001,-0.4,25.0
24.04,-4.4859013091641255,1.67,30.0,1.2805198431015015,103.85504913330078,1010.3653124707954,,2025-07-26T06:06:28.300000Z,-1.0,0.6000000000000001,-0.4,25.0
24.16,-1.4647532729103494,1.79,30.0,1.280539870262146,103.85503387451172,1010.351961870686,,2025-07-26T06:06:28.500000Z,-1.2000000000000002,0.4,-0.4,25.0
24.16,1.556394763343427,1.79,30.0,1.2805579900741577,103.85502624511719,1010.351961870686,,2025-07-26T06:06:28.800000Z,-1.0,0.4,-0.6000000000000001,25.0
24.16,4.409701242027549,1.79,30.0,1.2805752754211426,103.85501098632812,1010.351961870686,,2025-07-26T06:06:29Z,-1.2000000000000002,0.4,-0.6000000000000001,25.0
24.16,6.759483048002709,1.79,30.0,1.2805893421173096,103.85501098632812,1010.351961870686,,2025-07-26T06:06:29.300000Z,-1.0,0.4,-0.6000000000000001,25.0
24.04,9.109264853977868,1.67,30.0,1.2806024551391602,103.8550033569336,1010.3653124707954,,2025-07-26T06:06:29.500000Z,-1.0,0.4,-0.8,25.0
24.04,11.123363544813719,1.67,30.0,1.2806154489517212,103.85499572753906,1010.3653124707954,,2025-07-26T06:06:29.800000Z,-1.0,0.4,-0.8,25.0
24.04,12.466096005370952,1.67,30.0,1.2806259393692017,103.85498809814453,1010.3653124707954,,2025-07-26T06:06:30Z,-1.0,0.6000000000000001,-0.8,25.0
24.04,13.808828465928187,1.67,30.0,1.2806367874145508,103.85498046875,1010.3653124707954,,2025-07-26T06:06:30.300000Z,-1.0,0.8,-0.8,25.0
24.16,15.655085599194383,1.79,30.0,1.280645728111267,103.85497283935547,1010.351961870686,,2025-07-26T06:06:30.500000Z,-0.8,0.8,-0.8,25.0
24.16,16.829976502181964,1.79,30.0,1.2806531190872192,103.85497283935547,1010.351961870686,,2025-07-26T06:06:30.800000Z,-0.8,1.0,-0.8,25.0
24.16,18.172708962739197,1.79,30.0,1.2806627750396729,103.85497283935547,1010.351961870686,,2025-07-26T06:06:31Z,-0.6000000000000001,1.0,-0.8,25.0
24.16,19.179758308157123,1.79,30.0,1.2806715965270996,103.85496520996094,1010.351961870686,,2025-07-26T06:06:31.300000Z,-0.6000000000000001,1.0,-0.8,25.0
23.71,20.018966096005393,1.34,30.0,1.28068208694458,103.85496520996094,1010.4053642711239,,2025-07-26T06:06:31.500000Z,-0.6000000000000001,1.2000000000000002,-0.8,25.0
23.71,20.522490768714356,1.34,30.0,1.2806886434555054,103.85496520996094,1010.4053642711239,,2025-07-26T06:06:31.800000Z,-0.4,1.0,-0.6000000000000001,25.0
23.71,21.02601544142332,1.34,30.0,1.280693531036377,103.85496520996094,1010.4053642711239,,2025-07-26T06:06:32Z,-0.2,1.0,-0.6000000000000001,25.0
23.71,21.697381671701937,1.34,30.0,1.2806977033615112,103.8549575805664,1010.4053642711239,,2025-07-26T06:06:32.300000Z,-0.2,0.8,-0.4,25.0
23.71,22.536589459550207,1.34,30.0,1.280703067779541,103.8549575805664,1010.4053642711239,,2025-07-26T06:06:32.500000Z,-0.2,0.8,-0.4,25.0
23.71,22.704431017119862,1.34,30.0,1.2807015180587769,103.85494995117188,1010.4053642711239,,2025-07-26T06:06:32.800000Z,-0.2,0.8,-0.4,25.0
23.71,24.047163477677095,1.34,30.0,1.2807049751281738,103.85494995117188,1010.4053642711239,,2025-07-26T06:06:33Z,-0.2,0.8,-0.4,25.0
23.71,24.886371265525366,1.34,30.0,1.2807116508483887,103.85494995117188,1010.4053642711239,,2025-07-26T06:06:33.300000Z,-0.2,0.8,-0.6000000000000001,25.0
24.04,25.222054380664677,1.67,30.0,1.28071928024292,103.8549575805664,1010.3653124707954,,2025-07-26T06:06:33.500000Z,-0.2,1.0,-0.6000000000000001,25.0
24.04,25.557737495803984,1.67,30.0,1.2807252407073975,103.8549575805664,1010.3653124707954,,2025-07-26T06:06:33.800000Z,-0.2,1.0,-0.6000000000000001,25.0
24.04,26.2291037260826,1.67,30.0,1.2807329893112183,103.85496520996094,1010.3653124707954,,2025-07-26T06:06:34Z,0.0,1.0,-0.6000000000000001,25.0
24.04,26.56478684122191,1.67,30.0,1.2807369232177734,103.85496520996094,1010.3653124707954,,2025-07-26T06:06:34.300000Z,0.0,1.0,-0.6000000000000001,25.0
24.04,26.396945283652254,1.67,30.0,1.2807389497756958,103.8549575805664,1010.3653124707954,,2025-07-26T06:06:34.500000Z,0.0,1.2000000000000002,-0.6000000000000001,25.0
24.04,26.061262168512947,1.67,30.0,1.280739426612854,103.85494995117188,1010.3653124707954,,2025-07-26T06:06:34.800000Z,0.0,1.2000000000000002,-0.4,25.0
24.04,26.2291037260826,1.67,30.0,1.2807424068450928,103.85494995117188,1010.3653124707954,,2025-07-26T06:06:35Z,0.0,1.2000000000000002,-0.4,25.0
24.04,26.73262839879156,1.67,30.0,1.2807445526123047,103.85494995117188,1010.3653124707954,,2025-07-26T06:06:35.300000Z,0.0,1.2000000000000002,-0.4,25.0
24.16,27.068311513930873,1.79,30.0,1.280749797821045,103.85494995117188,1010.351961870686,,2025-07-26T06:06:35.500000Z,0.0,1.2000000000000002,-0.4,25.0
24.16,27.40399462907018,1.79,30.0,1.2807528972625732,103.85494995117188,1010.351961870686,,2025-07-26T06:06:35.800000Z,0.0,1.0,-0.2,25.0
24.16,27.907519301779143,1.79,30.0,1.280758023262024,103.85494995117188,1010.351961870686,,2025-07-26T06:06:36Z,-0.2,1.0,-0.2,25.0
24.16,26.900469956361217,1.79,30.0,1.2807561159133911,103.8549575805664,1010.351961870686,,2025-07-26T06:06:36.300000Z,0.0,1.0,-0.2,25.0
23.82,27.40399462907018,1.45,30.0,1.2807602882385254,103.8549575805664,1010.3920136710144,,2025-07-26T06:06:36.500000Z,0.0,1.0,-0.2,25.0
23.82,27.907519301779143,1.45,30.0,1.2807635068893433,103.8549575805664,1010.3920136710144,,2025-07-26T06:06:36.800000Z,0.0,1.0,-0.2,25.0
23.82,29.250251762336376,1.45,30.0,1.2807649374008179,103.85496520996094,1010.3920136710144,,2025-07-26T06:06:37Z,0.0,1.2000000000000002,-0.4,25.0
23.82,30.08945955018465,1.45,30.0,1.2807679176330566,103.8549575805664,1010.3920136710144,,2025-07-26T06:06:37.300000Z,0.0,1.2000000000000002,-0.4,25.0
23.6,29.921617992614994,1.23,30.0,1.2807695865631104,103.8549575805664,1010.4187148712333,,2025-07-26T06:06:37.500000Z,0.2,1.0,-0.4,25.0
23.6,30.425142665323957,1.23,30.0,1.2807718515396118,103.85496520996094,1010.4187148712333,,2025-07-26T06:06:37.800000Z,0.2,0.8,-0.4,25.0
23.6,30.592984222893612,1.23,30.0,1.2807742357254028,103.85496520996094,1010.4187148712333,,2025-07-26T06:06:38Z,0.2,0.6000000000000001,-0.2,25.0
23.6,31.432192010741883,1.23,30.0,1.2807741165161133,103.8549575805664,1010.4187148712333,,2025-07-26T06:06:38.300000Z,0.2,0.6000000000000001,-0.2,25.0
23.49,32.1035582410205,1.12,30.0,1.280774474143982,103.8549575805664,1010.4320654713429,,2025-07-26T06:06:38.500000Z,0.0,0.6000000000000001,-0.2,25.0
23.49,31.264350453172227,1.12,30.0,1.2807693481445312,103.8549575805664,1010.4320654713429,,2025-07-26T06:06:38.800000Z,0.0,0.6000000000000001,-0.2,25.0
23.49,31.76787512588119,1.12,30.0,1.2807707786560059,103.8549575805664,1010.4320654713429,,2025-07-26T06:06:39Z,0.0,0.4,-0.2,25.0
23.49,32.1035582410205,1.12,30.0,1.280771255493164,103.8549575805664,1010.4320654713429,,2025-07-26T06:06:39.300000Z,0.0,0.6000000000000001,-0.2,25.0
23.71,32.439241356159805,1.34,30.0,1.2807728052139282,103.8549575805664,1010.4053642711239,,2025-07-26T06:06:39.500000Z,0.0,0.6000000000000001,-0.2,25.0
23.71,32.774924471299116,1.34,30.0,1.2807741165161133,103.8549575805664,1010.4053642711239,,2025-07-26T06:06:39.800000Z,0.2,0.4,-0.2,25.0
23.71,33.11060758643843,1.34,30.0,1.2807761430740356,103.85496520996094,1010.4053642711239,,2025-07-26T06:06:40Z,0.2,0.4,-0.2,25.0
23.71,33.27844914400808,1.34,30.0,1.2807780504226685,103.85496520996094,1010.4053642711239,,2025-07-26T06:06:40.300000Z,0.2,0.4,-0.2,25.0
23.49,33.44629070157773,1.12,30.0,1.280779242515564,103.85496520996094,1010.4320654713429,,2025-07-26T06:06:40.500000Z,0.2,0.4,-0.2,25.0
23.49,33.61413225914739,1.12,30.0,1.280780553817749,103.85497283935547,1010.4320654713429,,2025-07-26T06:06:40.800000Z,0.2,0.4,-0.2,25.0
23.49,33.94981537428669,1.12,30.0,1.2807821035385132,103.85497283935547,1010.4320654713429,,2025-07-26T06:06:41Z,0.2,0.4,-0.2,25.0
23.49,34.11765693185635,1.12,30.0,1.2807843685150146,103.85497283935547,1010.4320654713429,,2025-07-26T06:06:41.300000Z,0.2,0.4,-0.2,25.0
23.49,34.78902316213497,1.12,30.0,1.2807788848876953,103.85496520996094,1010.4320654713429,,2025-07-26T06:06:41.500000Z,0.2,0.4,-0.2,25.0
23.49,34.285498489426004,1.12,30.0,1.2807790040969849,103.85497283935547,1010.4320654713429,,2025-07-26T06:06:41.800000Z,0.2,0.4,-0.2,25.0
23.49,34.11765693185635,1.12,30.0,1.280773401260376,103.85497283935547,1010.4320654713429,,2025-07-26T06:06:42Z,0.2,0.4,-0.2,25.0
23.49,33.44629070157773,1.12,30.0,1.2807706594467163,103.85497283935547,1010.4320654713429,,2025-07-26T06:06:42.300000Z,0.2,0.2,-0.2,25.0
23.71,33.44629070157773,1.34,30.0,1.2807741165161133,103.85497283935547,1010.4053642711239,,2025-07-26T06:06:42.500000Z,0.2,0.2,-0.2,25.0
23.71,31.76787512588119,1.34,30.0,1.2807637453079224,103.85497283935547,1010.4053642711239,,2025-07-26T06:06:42.800000Z,0.2,0.2,-0.2,25.0
23.71,29.250251762336376,1.34,30.0,1.2807507514953613,103.85496520996094,1010.4053642711239,,2025-07-26T06:06:43Z,0.2,0.2,0.0,25.0
23.71,27.236153071500524,1.34,30.0,1.280743956565857,103.85496520996094,1010.4053642711239,,2025-07-26T06:06:43.300000Z,0.2,0.0,0.0,25.0
23.71,25.222054380664677,1.34,10.0,1.2807401418685913,103.85496520996094,1010.4053642711239,,2025-07-26T06:06:43.500000Z,0.0,0.0,0.0,25.0
23.71,23.711480362537788,1.34,10.0,1.2807350158691406,103.85496520996094,1010.4053642711239,,2025-07-26T06:06:43.800000Z,0.0,0.0,0.0,25.0
23.71,23.04011413225917,1.34,10.0,1.2807261943817139,103.8549575805664,1010.4053642711239,,2025-07-26T06:06:44Z,0.0,0.0,0.0,10.0
23.71,21.86522322927159,1.34,10.0,1.2807211875915527,103.8549575805664,1010.4053642711239,,2025-07-26T06:06:44.300000Z,0.0,0.0,0.0,10.0
23.82,20.858173883853663,1.45,10.0,1.2807166576385498,103.85494995117188,1010.3920136710144,,2025-07-26T06:06:44.500000Z,0.0,0.0,0.0,10.0
23.82,19.683282980866085,1.45,10.0,1.2807116508483887,103.85494995117188,1010.3920136710144,,2025-07-26T06:06:44.800000Z,0.0,0.0,0.0,10.0
23.82,18.844075193017815,1.45,10.0,1.2807077169418335,103.85494995117188,1010.3920136710144,,2025-07-26T06:06:45Z,0.0,0.0,0.0,10.0
23.82,18.172708962739197,1.45,10.0,1.2807039022445679,103.85494995117188,1010.3920136710144,,2025-07-26T06:06:45.300000Z,0.0,0.0,0.0,10.0
23.82,18.00486740516954,1.45,10.0,1.280701756477356,103.85494995117188,1010.3920136710144,,2025-07-26T06:06:45.500000Z,0.0,0.0,0.0,10.0
23.82,17.50134273246058,1.45,10.0,1.2806988954544067,103.85494232177734,1010.3920136710144,,2025-07-26T06:06:45.800000Z,0.0,0.0,0.0,10.0
23.82,17.16565961732127,1.45,10.0,1.2806967496871948,103.85494232177734,1010.3920136710144,,2025-07-26T06:06:46Z,0.0,0.0,0.0,10.0
23.82,16.829976502181964,1.45,10.0,1.2806960344314575,103.85494232177734,1010.3920136710144,,2025-07-26T06:06:46.300000Z,0.0,0.0,0.0,10.0
23.82,16.494293387042653,1.45,10.0,1.2806942462921143,103.85494232177734,1010.3920136710144,,2025-07-26T06:06:46.500000Z,0.0,0.0,0.0,10.0
23.82,16.829976502181964,1.45,10.0,1.2806891202926636,103.85493469238281,1010.3920136710144,,2025-07-26T06:06:46.800000Z,0.0,-0.2,0.0,10.0
23.82,16.326451829473,1.45,10.0,1.2806825637817383,103.85493469238281,1010.3920136710144,,2025-07-26T06:06:47Z,0.0,-0.2,0.0,10.0
